subject	activityName	featDomain	featInstrument	featAcceleration	featVariable	featJerk	featMagnitude	featAxis	count	avg
13	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Z	44	-0.144904904113636
13	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	44	-0.359113724772727
13	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	44	-0.46777776875
13	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	X	44	-0.390968436431818
13	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Y	44	-0.543033246590909
13	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Z	44	-0.367816046590909
13	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	44	-0.397984195568182
13	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	44	-0.502831373477273
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	X	44	0.2975441875
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Y	44	-0.0135564467159091
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Z	44	-0.112837694688636
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	44	0.108071382861364
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	X	44	0.0936273220295455
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Y	44	0.0159869469363636
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Z	44	-0.00985034750909091
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	44	-0.115421210625
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	X	44	0.167407531090909
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Y	44	-0.0979710029522727
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Z	44	-0.240040783340909
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	Magnitude	NA	44	0.121176277863636
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	X	44	-0.00358338882727273
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Y	44	-0.138528104113636
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Z	44	-0.409310918409091
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	44	-0.0386367422818182
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	X	44	0.931380178636364
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Y	44	-0.166938774772727
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Z	44	-0.140047614122727
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	44	0.108071382861364
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	X	44	-0.946975165
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Y	44	-0.934963993181818
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Z	44	-0.920921521590909
13	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	44	0.121176277863636
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	X	44	-0.159826551905227
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Y	44	-0.0163131590545455
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Z	44	0.152695027609091
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	44	-0.164783206536364
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	X	44	-0.0515814754272727
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Y	44	-0.0642023574227273
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Z	44	-0.0621043700545455
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	44	-0.440546586136364
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	X	44	-0.363722908386364
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Y	44	-0.481813367954545
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Z	44	-0.257846157386364
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	Magnitude	NA	44	-0.307952089840909
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	X	44	-0.493837613409091
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Y	44	-0.459459295681818
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Z	44	-0.307268262272727
13	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	44	-0.465807533547727
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	X	51	-0.417607401176471
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Y	51	-0.249688517843137
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Z	51	-0.418886395098039
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	51	-0.393928937058824
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	X	51	-0.50311385627451
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	51	-0.44246561254902
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	51	-0.608544241568628
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	51	-0.460770277843137
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	X	51	-0.253504065686274
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Y	51	-0.0794059822941177
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Z	51	-0.197338870980392
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	51	-0.468707734509804
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	X	51	-0.47892337254902
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Y	51	-0.450116431176471
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Z	51	-0.657139420784314
13	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	51	-0.473011558823529
13	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	X	51	-0.544369229411765
13	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Y	51	-0.594092579607843
13	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Z	51	-0.400528455490196
13	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	51	-0.607667730196078
13	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	51	-0.71917980372549
13	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	X	51	-0.574254281745098
13	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Y	51	-0.587869474313725
13	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Z	51	-0.183508696647059
13	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	51	-0.523335975411765
13	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	51	-0.751714312941177
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	X	51	0.265770253921569
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Y	51	-0.0200953324078431
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Z	51	-0.123530438196078
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	51	-0.160589355980392
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	X	51	0.0734763532039216
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Y	51	-0.0140229374470588
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Z	51	0.0067467910745098
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	51	-0.479067422156863
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	X	51	-0.295439547254902
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Y	51	-0.0950104077
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Z	51	-0.23070787672549
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	Magnitude	NA	51	-0.37994878627451
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	X	51	-0.468066189411765
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Y	51	-0.426833499411765
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Z	51	-0.633722935098039
13	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	51	-0.464610567058824
13	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	X	51	0.868000278627451
13	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Y	51	-0.229278659607843
13	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Z	51	-0.294642640196078
13	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	51	-0.160589355980392
13	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	X	51	-0.956433874705882
13	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Y	51	-0.947713378627451
13	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Z	51	-0.926675381176471
13	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	51	-0.37994878627451
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	X	51	-0.0940344886803922
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Y	51	0.00212499391686275
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Z	51	0.140129855776471
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	51	-0.286145719598039
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	X	51	-0.0937518711117647
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Y	51	-0.0509235220237255
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Z	51	-0.0629013722509804
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	51	-0.699895090784314
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	X	51	-0.562461004705882
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Y	51	-0.587966800588235
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Z	51	-0.169960785215686
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	Magnitude	NA	51	-0.501775426447059
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	X	51	-0.695774947647059
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Y	51	-0.711148438235294
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Z	51	-0.676876469411765
13	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	51	-0.724671165490196
14	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	X	68	-0.965728781617647
14	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	Y	68	-0.965595958382353
14	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	Z	68	-0.976392651323529
14	LAYING	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	68	-0.952827071323529
14	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	X	68	-0.983889985147059
14	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	68	-0.9772207075
14	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	68	-0.982876212058823
14	LAYING	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	68	-0.979695458088235
14	LAYING	Freq	Accelerometer	Body	Std	NA	NA	X	68	-0.960997907205882
14	LAYING	Freq	Accelerometer	Body	Std	NA	NA	Y	68	-0.964960988382353
14	LAYING	Freq	Accelerometer	Body	Std	NA	NA	Z	68	-0.971901324705882
14	LAYING	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	68	-0.9418940855
14	LAYING	Freq	Accelerometer	Body	Std	Jerk	NA	X	68	-0.986213883088235
14	LAYING	Freq	Accelerometer	Body	Std	Jerk	NA	Y	68	-0.978451446764706
14	LAYING	Freq	Accelerometer	Body	Std	Jerk	NA	Z	68	-0.985707806323529
14	LAYING	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	68	-0.979565196911765
14	LAYING	Freq	Gyroscope	NA	Mean	NA	NA	X	68	-0.982619403529412
14	LAYING	Freq	Gyroscope	NA	Mean	NA	NA	Y	68	-0.973120029558823
14	LAYING	Freq	Gyroscope	NA	Mean	NA	NA	Z	68	-0.972278603529412
14	LAYING	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	68	-0.96983224117647
14	LAYING	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	68	-0.981119820588235
14	LAYING	Freq	Gyroscope	NA	Std	NA	NA	X	68	-0.985154588529412
14	LAYING	Freq	Gyroscope	NA	Std	NA	NA	Y	68	-0.973092518088235
14	LAYING	Freq	Gyroscope	NA	Std	NA	NA	Z	68	-0.974995267058824
14	LAYING	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	68	-0.964205915441176
14	LAYING	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	68	-0.981986152941177
14	LAYING	Time	Accelerometer	Body	Mean	NA	NA	X	68	0.239507882205882
14	LAYING	Time	Accelerometer	Body	Mean	NA	NA	Y	68	-0.0144406281132353
14	LAYING	Time	Accelerometer	Body	Mean	NA	NA	Z	68	-0.104274322538235
14	LAYING	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	68	-0.960743126176471
14	LAYING	Time	Accelerometer	Body	Mean	Jerk	NA	X	68	0.0892716006470588
14	LAYING	Time	Accelerometer	Body	Mean	Jerk	NA	Y	68	0.00110822495382353
14	LAYING	Time	Accelerometer	Body	Mean	Jerk	NA	Z	68	-0.00309891846569118
14	LAYING	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	68	-0.984670073823529
14	LAYING	Time	Accelerometer	Body	Std	NA	NA	X	68	-0.962249114705882
14	LAYING	Time	Accelerometer	Body	Std	NA	NA	Y	68	-0.964098180294118
14	LAYING	Time	Accelerometer	Body	Std	NA	NA	Z	68	-0.972571998382353
14	LAYING	Time	Accelerometer	Body	Std	NA	Magnitude	NA	68	-0.939489444558824
14	LAYING	Time	Accelerometer	Body	Std	Jerk	NA	X	68	-0.984270728235294
14	LAYING	Time	Accelerometer	Body	Std	Jerk	NA	Y	68	-0.977002606764706
14	LAYING	Time	Accelerometer	Body	Std	Jerk	NA	Z	68	-0.984989224117647
14	LAYING	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	68	-0.980161687058824
14	LAYING	Time	Accelerometer	Gravity	Mean	NA	NA	X	68	-0.472431415573529
14	LAYING	Time	Accelerometer	Gravity	Mean	NA	NA	Y	68	0.864882956617647
14	LAYING	Time	Accelerometer	Gravity	Mean	NA	NA	Z	68	0.477573305
14	LAYING	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	68	-0.960743126176471
14	LAYING	Time	Accelerometer	Gravity	Std	NA	NA	X	68	-0.928674215147059
14	LAYING	Time	Accelerometer	Gravity	Std	NA	NA	Y	68	-0.976018476911765
14	LAYING	Time	Accelerometer	Gravity	Std	NA	NA	Z	68	-0.9765185525
14	LAYING	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	68	-0.939489444558824
14	LAYING	Time	Gyroscope	NA	Mean	NA	NA	X	68	-0.0231760616308824
14	LAYING	Time	Gyroscope	NA	Mean	NA	NA	Y	68	-0.0954899626029412
14	LAYING	Time	Gyroscope	NA	Mean	NA	NA	Z	68	0.123680209926471
14	LAYING	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	68	-0.9604473725
14	LAYING	Time	Gyroscope	NA	Mean	Jerk	NA	X	68	-0.0995033069117647
14	LAYING	Time	Gyroscope	NA	Mean	Jerk	NA	Y	68	-0.038776298
14	LAYING	Time	Gyroscope	NA	Mean	Jerk	NA	Z	68	-0.0610028293088235
14	LAYING	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	68	-0.986749500882353
14	LAYING	Time	Gyroscope	NA	Std	NA	NA	X	68	-0.984477414264706
14	LAYING	Time	Gyroscope	NA	Std	NA	NA	Y	68	-0.972941910294118
14	LAYING	Time	Gyroscope	NA	Std	NA	NA	Z	68	-0.972409893529412
14	LAYING	Time	Gyroscope	NA	Std	NA	Magnitude	NA	68	-0.962153597941176
14	LAYING	Time	Gyroscope	NA	Std	Jerk	NA	X	68	-0.989283577352941
14	LAYING	Time	Gyroscope	NA	Std	Jerk	NA	Y	68	-0.981540062058823
14	LAYING	Time	Gyroscope	NA	Std	Jerk	NA	Z	68	-0.986670534411765
14	LAYING	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	68	-0.981079301617647
14	SITTING	Freq	Accelerometer	Body	Mean	NA	NA	X	66	-0.981203064242424
14	SITTING	Freq	Accelerometer	Body	Mean	NA	NA	Y	66	-0.945198619242424
14	SITTING	Freq	Accelerometer	Body	Mean	NA	NA	Z	66	-0.947597457121212
14	SITTING	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	66	-0.946913451666667
14	SITTING	Freq	Accelerometer	Body	Mean	Jerk	NA	X	66	-0.982243603030303
14	SITTING	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	66	-0.971158287575758
14	SITTING	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	66	-0.973211461363636
14	SITTING	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	66	-0.971730462575758
14	SITTING	Freq	Accelerometer	Body	Std	NA	NA	X	66	-0.98397837530303
14	SITTING	Freq	Accelerometer	Body	Std	NA	NA	Y	66	-0.935031700454546
14	SITTING	Freq	Accelerometer	Body	Std	NA	NA	Z	66	-0.924947175454546
14	SITTING	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	66	-0.942151231515152
14	SITTING	Freq	Accelerometer	Body	Std	Jerk	NA	X	66	-0.983565760757576
14	SITTING	Freq	Accelerometer	Body	Std	Jerk	NA	Y	66	-0.972776577272727
14	SITTING	Freq	Accelerometer	Body	Std	Jerk	NA	Z	66	-0.978458923030303
14	SITTING	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	66	-0.972597744242424
14	SITTING	Freq	Gyroscope	NA	Mean	NA	NA	X	66	-0.969913284393939
14	SITTING	Freq	Gyroscope	NA	Mean	NA	NA	Y	66	-0.964643068787879
14	SITTING	Freq	Gyroscope	NA	Mean	NA	NA	Z	66	-0.950963363939394
14	SITTING	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	66	-0.953399068181818
14	SITTING	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	66	-0.976108353787879
14	SITTING	Freq	Gyroscope	NA	Std	NA	NA	X	66	-0.978433538484848
14	SITTING	Freq	Gyroscope	NA	Std	NA	NA	Y	66	-0.958015696363636
14	SITTING	Freq	Gyroscope	NA	Std	NA	NA	Z	66	-0.949176822121212
14	SITTING	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	66	-0.943725755909091
14	SITTING	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	66	-0.975226588333333
14	SITTING	Time	Accelerometer	Body	Mean	NA	NA	X	66	0.278045439090909
14	SITTING	Time	Accelerometer	Body	Mean	NA	NA	Y	66	-0.0147229305131818
14	SITTING	Time	Accelerometer	Body	Mean	NA	NA	Z	66	-0.108369634515152
14	SITTING	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	66	-0.952738043030303
14	SITTING	Time	Accelerometer	Body	Mean	Jerk	NA	X	66	0.0746568393030303
14	SITTING	Time	Accelerometer	Body	Mean	Jerk	NA	Y	66	0.00597430268636364
14	SITTING	Time	Accelerometer	Body	Mean	Jerk	NA	Z	66	0.00160134859924242
14	SITTING	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	66	-0.978774578333333
14	SITTING	Time	Accelerometer	Body	Std	NA	NA	X	66	-0.983081858939394
14	SITTING	Time	Accelerometer	Body	Std	NA	NA	Y	66	-0.93612270469697
14	SITTING	Time	Accelerometer	Body	Std	NA	NA	Z	66	-0.929106396818182
14	SITTING	Time	Accelerometer	Body	Std	NA	Magnitude	NA	66	-0.937764028181818
14	SITTING	Time	Accelerometer	Body	Std	Jerk	NA	X	66	-0.982078229242424
14	SITTING	Time	Accelerometer	Body	Std	Jerk	NA	Y	66	-0.970896863484848
14	SITTING	Time	Accelerometer	Body	Std	Jerk	NA	Z	66	-0.976522488787879
14	SITTING	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	66	-0.972537871515152
14	SITTING	Time	Accelerometer	Gravity	Mean	NA	NA	X	66	0.924454522424242
14	SITTING	Time	Accelerometer	Gravity	Mean	NA	NA	Y	66	0.0733385412878788
14	SITTING	Time	Accelerometer	Gravity	Mean	NA	NA	Z	66	0.151679135228788
14	SITTING	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	66	-0.952738043030303
14	SITTING	Time	Accelerometer	Gravity	Std	NA	NA	X	66	-0.985829034393939
14	SITTING	Time	Accelerometer	Gravity	Std	NA	NA	Y	66	-0.966983534242424
14	SITTING	Time	Accelerometer	Gravity	Std	NA	NA	Z	66	-0.935854966151515
14	SITTING	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	66	-0.937764028181818
14	SITTING	Time	Gyroscope	NA	Mean	NA	NA	X	66	-0.036405928969697
14	SITTING	Time	Gyroscope	NA	Mean	NA	NA	Y	66	-0.0650689347121212
14	SITTING	Time	Gyroscope	NA	Mean	NA	NA	Z	66	0.0642882138333333
14	SITTING	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	66	-0.939574435606061
14	SITTING	Time	Gyroscope	NA	Mean	Jerk	NA	X	66	-0.0959970816060606
14	SITTING	Time	Gyroscope	NA	Mean	Jerk	NA	Y	66	-0.0407299244348485
14	SITTING	Time	Gyroscope	NA	Mean	Jerk	NA	Z	66	-0.0465835149090909
14	SITTING	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	66	-0.983010276060606
14	SITTING	Time	Gyroscope	NA	Std	NA	NA	X	66	-0.976309017121212
14	SITTING	Time	Gyroscope	NA	Std	NA	NA	Y	66	-0.960104508636364
14	SITTING	Time	Gyroscope	NA	Std	NA	NA	Z	66	-0.945771803484848
14	SITTING	Time	Gyroscope	NA	Std	NA	Magnitude	NA	66	-0.941069909848485
14	SITTING	Time	Gyroscope	NA	Std	Jerk	NA	X	66	-0.977414910909091
14	SITTING	Time	Gyroscope	NA	Std	Jerk	NA	Y	66	-0.979684097272727
14	SITTING	Time	Gyroscope	NA	Std	Jerk	NA	Z	66	-0.979742084090909
14	SITTING	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	66	-0.97507615
14	STANDING	Freq	Accelerometer	Body	Mean	NA	NA	X	65	-0.958260931384615
14	STANDING	Freq	Accelerometer	Body	Mean	NA	NA	Y	65	-0.893744604769231
14	STANDING	Freq	Accelerometer	Body	Mean	NA	NA	Z	65	-0.924742278153846
14	STANDING	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	65	-0.916107041692308
14	STANDING	Freq	Accelerometer	Body	Mean	Jerk	NA	X	65	-0.956113693230769
14	STANDING	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	65	-0.931803453076923
14	STANDING	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	65	-0.949185702923077
14	STANDING	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	65	-0.935151441846154
14	STANDING	Freq	Accelerometer	Body	Std	NA	NA	X	65	-0.966657786615385
14	STANDING	Freq	Accelerometer	Body	Std	NA	NA	Y	65	-0.868268833076923
14	STANDING	Freq	Accelerometer	Body	Std	NA	NA	Z	65	-0.904422057230769
14	STANDING	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	65	-0.914488295538462
14	STANDING	Freq	Accelerometer	Body	Std	Jerk	NA	X	65	-0.959776190615385
14	STANDING	Freq	Accelerometer	Body	Std	Jerk	NA	Y	65	-0.936933191384615
14	STANDING	Freq	Accelerometer	Body	Std	Jerk	NA	Z	65	-0.961317378615385
14	STANDING	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	65	-0.930677910769231
14	STANDING	Freq	Gyroscope	NA	Mean	NA	NA	X	65	-0.875173880307692
14	STANDING	Freq	Gyroscope	NA	Mean	NA	NA	Y	65	-0.903398132307692
14	STANDING	Freq	Gyroscope	NA	Mean	NA	NA	Z	65	-0.905224496769231
14	STANDING	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	65	-0.872141910615385
14	STANDING	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	65	-0.923959548923077
14	STANDING	Freq	Gyroscope	NA	Std	NA	NA	X	65	-0.885410860153846
14	STANDING	Freq	Gyroscope	NA	Std	NA	NA	Y	65	-0.893224523692308
14	STANDING	Freq	Gyroscope	NA	Std	NA	NA	Z	65	-0.909125996923077
14	STANDING	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	65	-0.840958431384615
14	STANDING	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	65	-0.921338330769231
14	STANDING	Time	Accelerometer	Body	Mean	NA	NA	X	65	0.278345552153846
14	STANDING	Time	Accelerometer	Body	Mean	NA	NA	Y	65	-0.0179217266969231
14	STANDING	Time	Accelerometer	Body	Mean	NA	NA	Z	65	-0.100615045969231
14	STANDING	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	65	-0.918242308615385
14	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	X	65	0.0765227975538462
14	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	Y	65	0.0120433458461538
14	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	Z	65	-0.00666165821993846
14	STANDING	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	65	-0.953496956307692
14	STANDING	Time	Accelerometer	Body	Std	NA	NA	X	65	-0.963897441846154
14	STANDING	Time	Accelerometer	Body	Std	NA	NA	Y	65	-0.870859931538462
